day_index,date,history_days_used,candidate,method,quantile,margin_kw,historical_score,realized_candidate_score,mae_kw,daily_energy_error_kwh
199,2025-07-19,199,mean7_q80,mean7,0.8,145.2329885714288,7081.32263385693,3500.543665860567,148.52805710317463,-2454.8696266666707
200,2025-07-20,200,mean7_q80,mean7,0.8,150.5410542857143,6926.956821408005,4834.923385680046,128.56178628968257,-1353.686342380953
201,2025-07-21,201,mean7_q80,mean7,0.8,161.13750000000073,6918.784945275553,6939.521076438083,129.9788801587302,146.62962857141838
202,2025-07-22,202,mean7_q80,mean7,0.8,177.09035142857144,6957.302420025812,8315.539032025476,199.96120124999987,-2019.1600109523772
203,2025-07-23,203,mean7_q80,mean7,0.8,179.28581428571442,6992.854979701432,5691.877786211427,152.6241369047619,-1714.6423380952388
204,2025-07-24,204,mean7_q80,mean7,0.8,195.68249999999918,6977.03233603806,9419.63726174858,225.50879970238077,-2412.869916666654
205,2025-07-25,205,mean7_q80,mean7,0.8,177.98726571428574,6732.125674452985,3259.1405771689033,154.90464321428573,-2960.0788190476205
206,2025-07-26,206,mean7_q80,mean7,0.8,171.99779142857162,6553.4196951824515,3813.6314659001882,148.936853015873,-1255.6468323809568
207,2025-07-27,207,mean7_q80,mean7,0.8,172.996071428571,6487.614790793502,7204.950291386907,158.93690148809506,-1349.115421428564
208,2025-07-28,208,mean7_q80,mean7,0.8,181.40062000000069,6594.679812010502,12309.258177892847,172.27272013888887,2377.9753557142794
209,2025-07-29,209,mean7_q80,mean7,0.8,196.32589428571438,6876.229841513141,9581.033383105376,192.10034734126984,-381.4127390476222
210,2025-07-30,210,mean7_q85,mean7,0.85,279.8127164285715,6961.69950041801,5264.592454887798,195.70605972718255,-4047.500649642857
211,2025-07-31,211,mean7_q85,mean7,0.85,276.4700892857138,6923.683037384195,4933.511667460181,148.63379620535702,-2536.1869565476118
212,2025-08-01,212,mean7_q85,mean7,0.85,287.80785857142894,6691.883652414776,7167.2197454994075,491.0764929464288,-11785.835830714292
213,2025-08-02,213,mean7_q85,mean7,0.85,287.35639285714285,6456.059601854928,5783.822265314406,422.5173210813492,-10140.41570595238
214,2025-08-03,214,mean7_q85,mean7,0.85,283.42122142857124,6429.780787950256,11697.976138586662,576.1746378968253,-13828.191309523807
215,2025-08-04,215,mean7_q85,mean7,0.85,283.53354999999993,6611.680154694478,8576.312459782024,414.86406101190477,-9956.737464285714
216,2025-08-05,216,weighted14_q85,weighted14,0.85,260.1702123809521,6659.0929692103155,5974.637866965393,289.6442290740739,-6915.507173333328
217,2025-08-06,217,mean7_q85,mean7,0.85,262.02372857142825,6564.330813546421,10133.462340451664,236.3026927579364,-2276.4015309523784
218,2025-08-07,218,weighted14_q85,weighted14,0.85,254.7833355714282,6599.548334861579,6787.949778875389,338.6791673058861,-8128.300015341266
219,2025-08-08,219,weighted14_q85,weighted14,0.85,246.97862785714278,6641.41517705866,4709.669750262058,360.23971800099196,-8645.753232023806
220,2025-08-09,220,weighted14_q85,weighted14,0.85,243.59517538095284,6596.336417585213,3827.5314194208486,210.45599434689177,-4091.184467388896
221,2025-08-10,221,weighted30_q85,weighted30,0.85,176.8864955053759,6519.715526518495,5342.076980755702,237.57913793025656,-5177.652225372753
222,2025-08-11,222,weighted14_q85,weighted14,0.85,233.61282647619043,6450.134446760139,4868.583661015877,183.94327469576717,-3710.3060834285698
223,2025-08-12,223,weighted14_q85,weighted14,0.85,230.73989476190445,6522.315783176576,9038.850452823272,165.58067558531744,-346.6849264285639
224,2025-08-13,224,weighted30_q85,weighted30,0.85,180.24147376344098,6378.980860072028,4383.9672092417695,177.56335167413377,-3819.920559534051
225,2025-08-14,225,weighted30_q85,weighted30,0.85,186.23424466666683,6251.50748913406,5862.603810362667,189.02058154077062,-3310.8879637025098
226,2025-08-15,226,weighted30_q85,weighted30,0.85,192.83092741935567,6169.721184580644,3516.557161620578,257.2836663508067,-6055.205282455206
227,2025-08-16,227,mean30_q85,mean30,0.85,161.50351849999993,6052.5195669644145,4041.2473551674475,307.95631082754613,-7293.957210805552
228,2025-08-17,228,mean30_q90,mean30,0.9,227.1297866666668,5953.565491831147,6664.811774252219,305.3113714351851,-6890.633496666664
229,2025-08-18,229,weighted30_q85,weighted30,0.85,183.45128629032203,6000.343644052087,3857.729586142069,173.27422094272686,-3537.9105309766965
230,2025-08-19,230,weighted30_q85,weighted30,0.85,189.8877868709677,6029.177028590775,3989.070158414134,154.83149233758954,-3173.644961869176
231,2025-08-20,231,mean30_q90,mean30,0.9,232.43072199999867,5975.295244715144,11925.38815008273,194.73580859259286,1465.5473671111297
232,2025-08-21,232,mean30_q90,mean30,0.9,253.9564000000016,6194.51982268872,4890.526588205722,184.6683340046302,-3536.0408627777997
233,2025-08-22,233,mean30_q90,mean30,0.9,260.5317833333336,6159.570275980557,3350.243612975445,183.039667615741,-3674.4872305555627
234,2025-08-23,234,mean30_q90,mean30,0.9,263.5169999999987,6115.872273618986,3963.274973672117,133.01816256944414,-1437.3021138888728
235,2025-08-24,235,mean30_q90,mean30,0.9,265.78458299999966,6002.83582700351,4692.35119745247,246.25784830324073,-5565.238077388885
236,2025-08-25,236,mean30_q90,mean30,0.9,270.6489453333344,6059.629709226836,12172.646118017585,172.845542523148,2156.467478777765
237,2025-08-26,237,mean30_q90,mean30,0.9,307.20576266666706,6351.613432871886,3819.072277297667,168.97129692129647,-3442.223805888895
238,2025-08-27,238,mean30_q90,mean30,0.9,307.3543186666669,6293.341607597345,8241.570694784783,146.83759094444446,-326.2884740000029
239,2025-08-28,239,mean30_q90,mean30,0.9,315.59760199999977,6192.3481840570885,12928.823575177186,184.59019253703707,1857.5331646666696
240,2025-08-29,240,mean30_q90,mean30,0.9,331.13518000000005,6321.258757136791,3503.0926575933336,106.47175467592594,-273.2773811111108
241,2025-08-30,241,mean30_q90,mean30,0.9,351.42472333333353,6236.95005565416,3993.0234799967766,245.19371682870374,-5209.025929444446
242,2025-08-31,242,mean30_q90,mean30,0.9,339.29928866666705,6152.6360509389715,4330.517308421142,109.95381081944451,-995.8156616666704
243,2025-09-01,243,mean30_q90,mean30,0.9,362.1447433333326,6121.447509895171,4905.711159774501,173.44735937499976,-2400.5537649999887
244,2025-09-02,244,mean30_q90,mean30,0.9,377.9714053333336,6139.08585754862,3273.303985306619,137.13599189814815,-2472.8631422222247
245,2025-09-03,245,mean30_q90,mean30,0.9,391.0773566666667,5910.195776075767,6255.993423653611,163.94009946759263,-1296.4708916666668
246,2025-09-04,246,mean30_q90,mean30,0.9,415.42719866666704,5847.916890833519,6183.471699716972,201.02550538425933,-3075.8591016666724
247,2025-09-05,247,mean30_q90,mean30,0.9,426.8437499999993,5833.680177213257,2770.206823164329,207.14722710648115,-4516.72026388888
248,2025-09-06,248,mean30_q90,mean30,0.9,425.0214899999998,5689.704141813703,4273.560406580338,245.12526793981488,-4286.479410555553
249,2025-09-07,249,mean30_q90,mean30,0.9,439.81238266666725,5568.964638673002,3327.719376917592,131.61887847685205,-2344.9834085555603
250,2025-09-08,250,mean30_q90,mean30,0.9,449.20075199999945,5487.891030410415,10731.06034075826,176.58901493981466,1065.5784234444527
251,2025-09-09,251,mean30_q90,mean30,0.9,487.5300000000002,5699.780199111138,5281.304267651389,264.8306447916667,-5675.5806483333345
252,2025-09-10,252,mean30_q90,mean30,0.9,501.7298159999987,5676.0389945357465,10820.58008333265,146.08457276851865,2076.6255442222377
253,2025-09-11,253,mean30_q95,mean30,0.95,756.1813130000013,5707.199941980584,6158.43961368107,359.33436779861154,-8624.024827166677
254,2025-09-12,254,mean30_q95,mean30,0.95,756.2038823333346,5748.6942204780735,3118.485320463912,232.9766379143524,-5544.031779277791
255,2025-09-13,255,mean30_q95,mean30,0.95,757.1690149999991,5631.195676825854,3508.1046900437454,361.1304567245367,-8667.13096138888
256,2025-09-14,256,mean30_q95,mean30,0.95,757.3990474999995,5528.779904689259,3790.454423471447,151.6502993692128,-2833.2488106944347
257,2025-09-15,257,mean30_q95,mean30,0.95,779.1538834999999,5470.204271770766,5614.090125974395,333.38544424652775,-8001.250661916665
258,2025-09-16,258,mean30_q95,mean30,0.95,779.2396871666671,5470.949539557929,4719.5301088777005,213.3130304039352,-4886.565040194445
259,2025-09-17,259,mean30_q95,mean30,0.95,784.3941366666663,5377.287029194273,4227.047100550387,183.54056219907392,-3865.422970555551
260,2025-09-18,260,mean30_q95,mean30,0.95,792.5289829999994,5332.383213555111,4099.928968030274,218.84775994675888,-5164.291055055544
261,2025-09-19,261,mean30_q95,mean30,0.95,796.5925053333334,5268.499837037573,2094.7277003757017,134.37030295833335,-2829.303632999997
262,2025-09-20,262,mean30_q95,mean30,0.95,790.5069034999999,5028.933749163301,3769.4584234623003,191.34912278356464,-3411.764635249994
263,2025-09-21,263,mean30_q95,mean30,0.95,805.3383215000006,4968.06257806418,6089.023726401349,287.56007176736125,-6764.571567250003
264,2025-09-22,264,mean30_q95,mean30,0.95,810.234158666667,5042.694600393095,4433.577307956993,210.4688210972224,-5051.251706333337
265,2025-09-23,265,mean30_q95,mean30,0.95,807.1190291666676,5070.194011170648,4445.0881636380045,181.49780989004663,-3673.40799875001
266,2025-09-24,266,mean30_q95,mean30,0.95,823.783886333333,5033.715194972539,4213.069627282684,213.82859286342565,-5125.750069611104
267,2025-09-25,267,mean30_q95,mean30,0.95,809.9058825000018,4873.416118848136,4452.009310592876,222.42759439236193,-5329.924139583353
268,2025-09-26,268,mean30_q90,mean30,0.9,673.3669030000002,4868.095928781762,4571.220013706063,129.2184479282408,-334.11333450000086
269,2025-09-27,269,mean30_q90,mean30,0.9,681.836054000001,4745.750906079137,4331.682971325372,182.9442864120372,-2372.3012921111244
270,2025-09-28,270,mean30_q90,mean30,0.9,687.0978950000004,4459.17955261741,3318.253545144583,99.77824984953723,-1359.4678769444515
271,2025-09-29,271,mean30_q90,mean30,0.9,696.5574299999989,4453.018248869118,2764.3380118657155,135.32610344907366,-3187.3069316666556
272,2025-09-30,272,mean30_q90,mean30,0.9,697.6900473333327,4412.062066598082,4283.281624200265,102.11779624074069,-722.6206057777699
273,2025-10-01,273,mean30_q90,mean30,0.9,727.6089576666669,4410.48754379072,9434.794326051777,561.2533232430559,-13470.07975783334
274,2025-10-02,274,mean30_q90,mean30,0.9,720.843811333333,4561.456982666629,8303.438965243742,471.64992092129626,-11319.59810211111
275,2025-10-03,275,mean30_q90,mean30,0.9,720.5020959999999,4729.128148664534,4490.812275891389,398.52123001388895,-9564.509520333335
276,2025-10-04,276,mean30_q90,mean30,0.9,712.2225000000008,4670.28877707246,2822.618204291726,213.2578898611115,-5118.189356666675
277,2025-10-05,277,mean30_q90,mean30,0.9,702.4934300000004,4558.260327224952,6881.242469865782,367.47419351851875,-8819.380644444449
278,2025-10-06,278,mean30_q90,mean30,0.9,699.7331249999995,4695.294848781666,5173.22616587894,260.1703653587961,-6244.088768611106
279,2025-10-07,279,mean30_q90,mean30,0.9,693.2614999999994,4725.283707424953,4675.185630372274,243.3324942592591,-5839.979862222219
280,2025-10-08,280,weighted30_q85,weighted30,0.85,487.1627191612891,4768.991975433025,4995.806434329229,241.51187265964705,-5644.76802636916
281,2025-10-09,281,weighted30_q85,weighted30,0.85,469.13057407526827,4556.9717977366345,4767.912885177613,259.5980382768069,-6230.352918643366
282,2025-10-10,282,weighted14_q80,weighted14,0.8,290.9309158095236,4540.435158676802,2009.631258378497,215.03821451058198,-5160.296578920634
283,2025-10-11,283,weighted14_q80,weighted14,0.8,263.4633952380955,4145.176203727135,3253.4502197263946,87.35348243386244,836.6232895238081
284,2025-10-12,284,weighted14_q80,weighted14,0.8,281.6739190476187,4105.8011047694545,4119.7213966286545,120.07573994047614,-1305.0228636507882
285,2025-10-13,285,weighted14_q80,weighted14,0.8,282.09255657142876,4166.693784212055,2778.953637199429,142.48206655555566,-2989.1649286984148
286,2025-10-14,286,weighted14_q80,weighted14,0.8,277.2346598095244,4173.643256463196,4132.638434803972,65.27686734788348,405.1758554603084
287,2025-10-15,287,weighted14_q80,weighted14,0.8,282.36909828571453,4085.3308138704533,7380.63639600519,115.90855335185185,1657.6670864761884
288,2025-10-16,288,weighted30_q80,weighted30,0.8,373.0410483870967,4124.199301952794,8144.005437511712,124.27809873506573,1013.9317856989279
289,2025-10-17,289,weighted30_q85,weighted30,0.85,450.25067712903166,4246.280089562265,1911.4431059168528,89.46310624678904,-1334.513877428311
290,2025-10-18,290,weighted30_q85,weighted30,0.85,445.7703059569893,4117.358532252324,2465.1719020650153,103.39600277583638,-1171.9556504480306
291,2025-10-19,291,weighted30_q85,weighted30,0.85,454.63925951612873,4079.418019071711,5841.162302430833,111.72859117868873,-51.15257966845547
292,2025-10-20,292,weighted30_q85,weighted30,0.85,446.02777068817215,4187.756338054855,7001.265870941077,107.63300738635013,345.00497772400905
293,2025-10-21,293,mean30_q85,mean30,0.85,526.992480833333,4236.629010278433,8434.565704887733,117.19586929976862,1966.7089970833372
294,2025-10-22,294,mean7_q85,mean7,0.85,389.80228714285744,4348.094603419481,7005.01106219645,168.75266655753975,-1970.6337864285738
295,2025-10-23,295,mean7_q85,mean7,0.85,401.4467628571419,4465.985681524558,3934.818501222091,187.1161740873012,-4265.452574285704
296,2025-10-24,296,mean7_q85,mean7,0.85,398.5749828571431,4444.073449940889,2358.925160070192,176.618404404762,-4238.841705714288
297,2025-10-25,297,mean7_q85,mean7,0.85,393.8632071428573,4397.663271843888,2444.1851561647627,154.15061264880964,-3422.6777083333354
298,2025-10-26,298,mean7_q85,mean7,0.85,397.44407142857216,4355.199905034992,3958.1044556154798,178.05367390873036,-4102.634854761911
299,2025-10-27,299,mean7_q85,mean7,0.85,383.46387999999894,4333.784408109322,5101.055947823998,250.26922033730136,-5482.900375714276
300,2025-10-28,300,mean7_q85,mean7,0.85,368.9012028571426,4346.29304206127,3188.910305997903,124.86721017857128,-2515.373615714282
301,2025-10-29,301,mean7_q80,mean7,0.8,277.93014857142816,4326.967264440626,7989.756971496194,123.17068025793651,1607.4680804761933
302,2025-10-30,302,mean7_q85,mean7,0.85,381.75586285714246,4435.768683829807,3265.8232943959965,155.5760546031744,-3725.421907619043
303,2025-10-31,303,mean7_q85,mean7,0.85,364.4182585714283,4419.97147748439,3092.8691625986694,101.34887600198415,501.99924214285994
304,2025-11-01,304,mean7_q85,mean7,0.85,386.53329142857183,4186.882666125222,1706.6006777100495,98.6917906150795,-2140.795355714289
305,2025-11-02,305,mean7_q85,mean7,0.85,391.54438571428636,3971.0623532182926,3011.69298308262,111.70999950396842,-2253.399616666673
306,2025-11-03,306,mean7_q85,mean7,0.85,402.62978857142843,3935.597457671998,5396.28746118181,165.13960968253966,-2154.998469523808
307,2025-11-04,307,mean7_q85,mean7,0.85,419.99552142857146,4045.2528789379044,4172.202024879168,199.0881622519842,-4678.86510357143
308,2025-11-05,308,mean7_q85,mean7,0.85,424.34844714285765,4012.6859481935658,3085.1271194769324,135.50253502976204,-3227.202067380955
309,2025-11-06,309,weighted14_q85,weighted14,0.85,443.5653594285714,3997.460810497651,6240.1670156329865,135.86368161111108,-1140.4131089523803
310,2025-11-07,310,weighted30_q90,weighted30,0.9,693.3012165591404,4098.434923149082,3756.086635756236,222.39275181750315,-4697.875376236564
311,2025-11-08,311,weighted30_q90,weighted30,0.9,706.8511161290319,4025.846505087662,3062.3941759622703,188.94183214157687,-4467.463295053758
312,2025-11-09,312,weighted30_q90,weighted30,0.9,708.4289243870965,3938.06846758453,3554.1622665509044,140.16533684767012,-3073.782345362003
313,2025-11-10,313,weighted30_q90,weighted30,0.9,716.6469475698925,3931.5704127247186,2696.2659150690183,93.17053995758658,-1572.1094296344072
314,2025-11-11,314,weighted30_q90,weighted30,0.9,725.5345415053768,3950.0729083750525,3542.6635551915924,165.61183664874574,-3974.6840795698977
315,2025-11-12,315,weighted30_q90,weighted30,0.9,725.7361556989249,3926.5727741023356,3639.593491776099,182.14853917114704,-4371.564940107529
316,2025-11-13,316,weighted30_q90,weighted30,0.9,725.8565725806452,3889.064168025282,4753.05247909029,178.2032248095878,-3598.6868671146935
317,2025-11-14,317,mean30_q95,mean30,0.95,1013.913019999999,3941.757170647736,3212.9247960804423,172.25569740740715,-3890.531231111101
318,2025-11-15,318,mean30_q95,mean30,0.95,1025.5016081666656,3936.3426451543987,2958.1028111365313,185.8621503854162,-4460.691609249989
319,2025-11-16,319,weighted14_q85,weighted14,0.85,429.1720053333332,3758.3365419718925,3663.1753303135506,123.16804028306878,-2231.2953991111085
320,2025-11-17,320,weighted14_q85,weighted14,0.85,426.2386644285709,3804.4582393997252,2827.6164217671294,136.00266209490712,-3235.8971757698346
321,2025-11-18,321,weighted14_q85,weighted14,0.85,417.8317776666675,3815.142741198016,4389.333724092906,127.96009059292344,-1722.1507561031808
322,2025-11-19,322,weighted14_q85,weighted14,0.85,413.7124504761898,3782.799639982209,2467.417087652934,95.4675431613754,-2039.647224126976
323,2025-11-20,323,weighted14_q85,weighted14,0.85,409.84100361904746,3633.962226025991,3944.099390522789,135.1982791560846,-2629.136944952378
324,2025-11-21,324,weighted14_q85,weighted14,0.85,394.3196428571446,3528.5625065290014,2295.884168415182,127.69914810846613,-2861.8406142857298
325,2025-11-22,325,weighted14_q80,weighted14,0.8,324.2807788571429,3363.666462523114,2178.0386734097847,91.27803273544967,-1629.2970954285688
326,2025-11-23,326,weighted14_q80,weighted14,0.8,327.49105142857104,3322.427941482338,5404.870927749512,151.97107055555554,-2194.981666031743
327,2025-11-24,327,weighted14_q85,weighted14,0.85,399.831652095238,3423.776482398448,4002.87275410014,183.75087732738086,-4398.017439888887
328,2025-11-25,328,weighted14_q85,weighted14,0.85,394.4976911904762,3474.086032036993,2427.3370661730487,94.74783044477515,-2068.3968509920624
329,2025-11-26,329,weighted14_q85,weighted14,0.85,399.29076247619025,3441.4141717867947,2577.1250559365717,89.6547524629629,-1852.989452126981
330,2025-11-27,330,weighted14_q85,weighted14,0.85,400.1142387142867,3382.6737210060724,3137.156909935826,120.95947290707694,-2703.697804976198
331,2025-11-28,331,weighted14_q85,weighted14,0.85,400.87903276190514,3383.7553827055763,2036.776952475121,121.32632445238116,-2848.352652952386
332,2025-11-29,332,weighted14_q80,weighted14,0.8,330.9517857142855,3200.1355678488467,6096.251714185195,128.97171973544977,1717.7603330158756
333,2025-11-30,333,weighted14_q85,weighted14,0.85,403.5817499999995,3312.9794277238634,3656.5592711144345,77.51035303902114,-254.55621976189872
334,2025-12-01,334,weighted14_q80,weighted14,0.8,341.99303295238167,3325.6419999510185,4321.21916330071,106.52092318121707,-1481.0232640317522
335,2025-12-02,335,weighted14_q80,weighted14,0.8,340.8687041904766,3415.117956969525,5935.873054349911,77.74654567592592,389.8643403492013
336,2025-12-03,336,weighted14_q85,weighted14,0.85,411.62780523809533,3503.6534823487254,4303.118587191349,111.25226286706351,-1589.875710238096
337,2025-12-04,337,weighted14_q85,weighted14,0.85,409.59485733333344,3483.1655710950863,3066.2250268322496,130.60239528703713,-3134.457486888891
338,2025-12-05,338,weighted14_q85,weighted14,0.85,402.597178571428,3453.0999248186727,2758.4517295400847,116.55986124669299,-2320.781482777774
339,2025-12-06,339,weighted14_q85,weighted14,0.85,403.24989285714264,3453.2993341931333,3531.2291586514402,100.47510590277777,-930.9774092857108
340,2025-12-07,340,weighted14_q80,weighted14,0.8,334.2033647619046,3345.218701154118,2736.838890863919,102.52217441798933,-2418.468311428569
341,2025-12-08,341,weighted14_q80,weighted14,0.8,328.31052685714343,3307.0687743760445,4307.566298168768,108.37217022751335,-1770.2348083174656
342,2025-12-09,342,weighted14_q80,weighted14,0.8,331.66131542857113,3377.254747855687,3090.7782707525885,122.94125902380944,-2869.6373826031727
343,2025-12-10,343,weighted14_q80,weighted14,0.8,329.01890266666624,3357.8616950596706,3639.3480969329694,99.8902243478835,-1685.975089301584
344,2025-12-11,344,weighted14_q80,weighted14,0.8,316.3985714285709,3393.552643996027,4143.179586202217,157.91424501322732,-3694.219981904757
345,2025-12-12,345,weighted14_q80,weighted14,0.8,315.33711238095293,3456.853971161044,3421.2312078567093,105.67466813492064,-806.5730930158782
346,2025-12-13,346,weighted14_q80,weighted14,0.8,320.32245371428564,3474.21727128226,2700.8991084189324,85.64302488888886,-1299.7643826666683
347,2025-12-14,347,mean7_q80,mean7,0.8,278.986742857143,3381.652211561547,3324.9906771614264,99.10892480158734,-2022.4446809523836
348,2025-12-15,348,mean7_q80,mean7,0.8,269.2735714285709,3417.6951197007274,4037.203673690003,96.95480823412692,-1257.6984785714233
349,2025-12-16,349,mean7_q80,mean7,0.8,272.4927257142855,3497.1507806022078,2794.765933552383,89.72739073412693,-1926.0093299999965
350,2025-12-17,350,mean7_q80,mean7,0.8,273.9215771428572,3451.9045909465726,3642.7687821815225,136.72180305555554,-3281.3232733333325
351,2025-12-18,351,mean7_q80,mean7,0.8,271.2801714285715,3488.173906449889,3528.2925388292865,162.47118561507943,-3889.203916666668
352,2025-12-19,352,mean7_q80,mean7,0.8,258.03977714285725,3459.467708223968,2587.712078325238,115.70685121031748,-2623.9060185714293
353,2025-12-20,353,mean7_q80,mean7,0.8,252.44034857142836,3445.014920598887,1946.3280381538564,110.18053628968246,-2591.765861428569
354,2025-12-21,354,mean7_q80,mean7,0.8,245.8697057142854,3393.998519549745,3908.272023876142,110.40586726190469,-1944.4761590476157
355,2025-12-22,355,mean7_q80,mean7,0.8,250.7010371428578,3455.927251337101,2701.1135641733877,103.78959148809548,-2490.9501957142916
356,2025-12-23,356,mean7_q80,mean7,0.8,243.29464285714266,3480.3383381874946,3407.882989170711,133.45347876984115,-3202.883490476188
357,2025-12-24,357,mean7_q80,mean7,0.8,231.9383200000001,3429.0015137363325,3475.59796603819,112.57955357142858,-2285.939482857143
358,2025-12-25,358,mean7_q80,mean7,0.8,235.19536857142887,3424.530522879983,3537.6336404447147,111.54786605158735,-2219.4403776190493
359,2025-12-26,359,mean7_q80,mean7,0.8,231.20836285714296,3454.8734618414915,2242.7483865907625,92.33063861111117,-1605.6962114285727
360,2025-12-27,360,mean7_q80,mean7,0.8,220.47321428571433,3443.2597338225405,2152.9747785514282,76.11395386904766,-1372.1651880952395
361,2025-12-28,361,mean7_q80,mean7,0.8,218.7435857142857,3414.642504361838,3336.974738665713,128.90948829365072,-3093.8277190476174
362,2025-12-29,362,mean7_q80,mean7,0.8,210.56192571428636,3469.3955439306574,3421.9700278144796,109.30406591269859,-2272.7994419047673
363,2025-12-30,363,mean7_q80,mean7,0.8,198.53764285714283,3367.957745319981,3596.3020459740465,139.84915803571425,-3254.911264285713
364,2025-12-31,364,mean7_q80,mean7,0.8,182.44372571428596,3338.457408074117,3336.6843371916148,71.89188765873018,-859.5776323809553
